team_game_id,game_id,game,team,toi,cf,ca,gf,ga,xgf,xga,is_home,season
231,116," 2022-10-27 - Oilers 6, Blackhawks 5",Chicago Blackhawks,60,51,60,5,6,3.83,2.84,1,2223
232,116," 2022-10-27 - Oilers 6, Blackhawks 5",Edmonton Oilers,60,60,51,6,5,2.84,3.83,0,2223
233,117," 2022-10-27 - Capitals 0, Stars 2",Dallas Stars,60,54,58,2,0,2.88,2.52,1,2223
234,117," 2022-10-27 - Capitals 0, Stars 2",Washington Capitals,60,58,54,0,2,2.52,2.88,0,2223
235,118," 2022-10-27 - Canucks 5, Kraken 4",Seattle Kraken,60,71,31,4,5,2.96,2.08,1,2223
236,118," 2022-10-27 - Canucks 5, Kraken 4",Vancouver Canucks,60,31,71,5,4,2.08,2.96,0,2223
237,119," 2022-10-27 - Maple Leafs 3, Sharks 4",San Jose Sharks,60.95,50,49,4,3,2.58,2.14,1,2223
238,119," 2022-10-27 - Maple Leafs 3, Sharks 4",Toronto Maple Leafs,60.95,49,50,3,4,2.14,2.58,0,2223
239,120," 2022-10-27 - Jets 6, Kings 4",Los Angeles Kings,60,76,37,4,6,3.67,2.55,1,2223
240,120," 2022-10-27 - Jets 6, Kings 4",Winnipeg Jets,60,37,76,6,4,2.55,3.67,0,2223
241,121," 2022-10-28 - Ducks 0, Golden Knights 4",Vegas Golden Knights,60,48,56,4,0,2.1,1.96,1,2223
242,121," 2022-10-28 - Ducks 0, Golden Knights 4",Anaheim Ducks,60,56,48,0,4,1.96,2.1,0,2223
243,122," 2022-10-28 - Bruins 4, Blue Jackets 0",Columbus Blue Jackets,60,55,63,0,4,1.98,2.63,1,2223
244,122," 2022-10-28 - Bruins 4, Blue Jackets 0",Boston Bruins,60,63,55,4,0,2.63,1.98,0,2223
245,123," 2022-10-28 - Avalanche 0, Devils 1",New Jersey Devils,60,51,51,1,0,1.95,2.52,1,2223
246,123," 2022-10-28 - Avalanche 0, Devils 1",Colorado Avalanche,60,51,51,0,1,2.52,1.95,0,2223
247,124," 2022-10-28 - Islanders 6, Hurricanes 2",Carolina Hurricanes,60,87,48,2,6,3.55,3.45,1,2223
248,124," 2022-10-28 - Islanders 6, Hurricanes 2",New York Islanders,60,48,87,6,2,3.45,3.55,0,2223
249,125," 2022-10-28 - Penguins 1, Canucks 5",Vancouver Canucks,60,45,64,5,1,3.83,3.2,1,2223
250,125," 2022-10-28 - Penguins 1, Canucks 5",Pittsburgh Penguins,60,64,45,1,5,3.2,3.83,0,2223
251,126," 2022-10-28 - Jets 3, Coyotes 2",Arizona Coyotes,60.53333333,42,65,2,3,1.58,3.38,1,2223
252,126," 2022-10-28 - Jets 3, Coyotes 2",Winnipeg Jets,60.53333333,65,42,3,2,3.38,1.58,0,2223
253,127," 2022-10-29 - Rangers 6, Stars 3",Dallas Stars,60,58,60,3,6,3.11,3.53,1,2223
254,127," 2022-10-29 - Rangers 6, Stars 3",New York Rangers,60,60,58,6,3,3.53,3.11,0,2223
255,128," 2022-10-29 - Senators 3, Panthers 5",Florida Panthers,60,84,45,5,3,6.52,2.32,1,2223
256,128," 2022-10-29 - Senators 3, Panthers 5",Ottawa Senators,60,45,84,3,5,2.32,6.52,0,2223
257,129," 2022-10-29 - Lightning 4, Sharks 3",San Jose Sharks,60,52,52,3,4,2.9,4.19,1,2223
258,129," 2022-10-29 - Lightning 4, Sharks 3",Tampa Bay Lightning,60,52,52,4,3,4.19,2.9,0,2223
259,130," 2022-10-29 - Hurricanes 4, Flyers 3",Philadelphia Flyers,64.1,47,74,3,4,2.91,3.78,1,2223
260,130," 2022-10-29 - Hurricanes 4, Flyers 3",Carolina Hurricanes,64.1,74,47,4,3,3.78,2.91,0,2223
261,131," 2022-10-29 - Blackhawks 3, Sabres 4",Buffalo Sabres,60.6,78,47,4,3,4.63,3.24,1,2223
262,131," 2022-10-29 - Blackhawks 3, Sabres 4",Chicago Blackhawks,60.6,47,78,3,4,3.24,4.63,0,2223
263,132," 2022-10-29 - Wild 1, Red Wings 2",Detroit Red Wings,60,48,63,2,1,2.07,2.6,1,2223
264,132," 2022-10-29 - Wild 1, Red Wings 2",Minnesota Wild,60,63,48,1,2,2.6,2.07,0,2223
265,133," 2022-10-29 - Canadiens 7, Blues 4",St Louis Blues,60,55,44,4,7,3.04,3.19,1,2223
266,133," 2022-10-29 - Canadiens 7, Blues 4",Montreal Canadiens,60,44,55,7,4,3.19,3.04,0,2223
267,134," 2022-10-29 - Maple Leafs 2, Kings 4",Los Angeles Kings,60,54,53,4,2,3.03,3.33,1,2223
268,134," 2022-10-29 - Maple Leafs 2, Kings 4",Toronto Maple Leafs,60,53,54,2,4,3.33,3.03,0,2223
269,135," 2022-10-29 - Avalanche 4, Islanders 5",New York Islanders,60,65,62,5,4,5.95,3.25,1,2223
270,135," 2022-10-29 - Avalanche 4, Islanders 5",Colorado Avalanche,60,62,65,4,5,3.25,5.95,0,2223
271,136," 2022-10-29 - Capitals 3, Predators 0",Nashville Predators,60,65,66,0,3,4.12,4.95,1,2223
272,136," 2022-10-29 - Capitals 3, Predators 0",Washington Capitals,60,66,65,3,0,4.95,4.12,0,2223
273,137," 2022-10-29 - Oilers 3, Flames 2",Calgary Flames,60,74,54,2,3,3.59,3.25,1,2223
274,137," 2022-10-29 - Oilers 3, Flames 2",Edmonton Oilers,60,54,74,3,2,3.25,3.59,0,2223
275,138," 2022-10-29 - Penguins 1, Kraken 3",Seattle Kraken,60,62,61,3,1,4.2,3.36,1,2223
276,138," 2022-10-29 - Penguins 1, Kraken 3",Pittsburgh Penguins,60,61,62,1,3,3.36,4.2,0,2223
277,139," 2022-10-30 - Blue Jackets 1, Devils 7",New Jersey Devils,60,93,39,7,1,5.94,1.01,1,2223
278,139," 2022-10-30 - Blue Jackets 1, Devils 7",Columbus Blue Jackets,60,39,93,1,7,1.01,5.94,0,2223
279,140," 2022-10-30 - Wild 4, Blackhawks 3",Chicago Blackhawks,65,45,64,3,3,1.74,3.07,1,2223
280,140," 2022-10-30 - Wild 4, Blackhawks 3",Minnesota Wild,65,64,45,3,3,3.07,1.74,0,2223
281,141," 2022-10-30 - Rangers 3, Coyotes 2",Arizona Coyotes,60,42,58,2,3,1.87,3.69,1,2223
282,141," 2022-10-30 - Rangers 3, Coyotes 2",New York Rangers,60,58,42,3,2,3.69,1.87,0,2223
283,142," 2022-10-30 - Maple Leafs 3, Ducks 4",Anaheim Ducks,62.25,63,57,4,3,3.03,4.5,1,2223
284,142," 2022-10-30 - Maple Leafs 3, Ducks 4",Toronto Maple Leafs,62.25,57,63,3,4,4.5,3.03,0,2223
285,143," 2022-10-30 - Jets 1, Golden Knights 2",Vegas Golden Knights,64.88333333,78,57,2,1,6.22,1.91,1,2223
286,143," 2022-10-30 - Jets 1, Golden Knights 2",Winnipeg Jets,64.88333333,57,78,1,2,1.91,6.22,0,2223
287,144," 2022-10-31 - Red Wings 3, Sabres 8",Buffalo Sabres,60,73,33,8,3,3.2,1.38,1,2223
288,144," 2022-10-31 - Red Wings 3, Sabres 8",Detroit Red Wings,60,33,73,3,8,1.38,3.2,0,2223
289,145," 2022-10-31 - Capitals 2, Hurricanes 3",Carolina Hurricanes,65,74,33,2,2,4.02,1.47,1,2223
290,145," 2022-10-31 - Capitals 2, Hurricanes 3",Washington Capitals,65,33,74,2,2,1.47,4.02,0,2223
291,146," 2022-10-31 - Kings 5, Blues 1",St Louis Blues,60,50,58,1,5,3.06,2.86,1,2223
292,146," 2022-10-31 - Kings 5, Blues 1",Los Angeles Kings,60,58,50,5,1,2.86,3.06,0,2223
293,147," 2022-11-01 - Bruins 6, Penguins 5",Pittsburgh Penguins,63.61666667,79,60,5,6,5.16,3.48,1,2223
294,147," 2022-11-01 - Bruins 6, Penguins 5",Boston Bruins,63.61666667,60,79,6,5,3.48,5.16,0,2223
295,148," 2022-11-01 - Senators 3, Lightning 4",Tampa Bay Lightning,60,62,50,4,3,3.51,2.39,1,2223
296,148," 2022-11-01 - Senators 3, Lightning 4",Ottawa Senators,60,50,62,3,4,2.39,3.51,0,2223
297,149," 2022-11-01 - Flyers 0, Rangers 1",New York Rangers,64.11666667,73,40,1,0,4.2,1.67,1,2223
298,149," 2022-11-01 - Flyers 0, Rangers 1",Philadelphia Flyers,64.11666667,40,73,0,1,1.67,4.2,0,2223
299,150," 2022-11-01 - Golden Knights 3, Capitals 2",Washington Capitals,61.58333333,54,63,2,3,1.32,2.11,1,2223
300,150," 2022-11-01 - Golden Knights 3, Capitals 2",Vegas Golden Knights,61.58333333,63,54,3,2,2.11,1.32,0,2223
301,151," 2022-11-01 - Canadiens 1, Wild 4",Minnesota Wild,60,63,53,4,1,5.33,2.14,1,2223
302,151," 2022-11-01 - Canadiens 1, Wild 4",Montreal Canadiens,60,53,63,1,4,2.14,5.33,0,2223
303,152," 2022-11-01 - Islanders 3, Blackhawks 1",Chicago Blackhawks,60,45,54,1,3,1.58,2.83,1,2223
304,152," 2022-11-01 - Islanders 3, Blackhawks 1",New York Islanders,60,54,45,3,1,2.83,1.58,0,2223
305,153," 2022-11-01 - Kings 2, Stars 5",Dallas Stars,60,74,58,5,2,2.91,2.56,1,2223
306,153," 2022-11-01 - Kings 2, Stars 5",Los Angeles Kings,60,58,74,2,5,2.56,2.91,0,2223
307,154," 2022-11-01 - Predators 4, Oilers 7",Edmonton Oilers,60,72,44,7,4,4.41,2.48,1,2223
308,154," 2022-11-01 - Predators 4, Oilers 7",Nashville Predators,60,44,72,4,7,2.48,4.41,0,2223
309,155," 2022-11-01 - Kraken 5, Flames 4",Calgary Flames,60,69,46,4,5,3,1.84,1,2223
310,155," 2022-11-01 - Kraken 5, Flames 4",Seattle Kraken,60,46,69,5,4,1.84,3,0,2223
311,156," 2022-11-01 - Panthers 1, Coyotes 3",Arizona Coyotes,60,43,83,3,1,2.69,4.57,1,2223
312,156," 2022-11-01 - Panthers 1, Coyotes 3",Florida Panthers,60,83,43,1,3,4.57,2.69,0,2223
313,157," 2022-11-01 - Devils 5, Canucks 2",Vancouver Canucks,60,55,59,2,5,2.8,3.9,1,2223
314,157," 2022-11-01 - Devils 5, Canucks 2",New Jersey Devils,60,59,55,5,2,3.9,2.8,0,2223
315,158," 2022-11-01 - Ducks 6, Sharks 5",San Jose Sharks,65,64,72,5,5,4.33,3.01,1,2223
316,158," 2022-11-01 - Ducks 6, Sharks 5",Anaheim Ducks,65,72,64,5,5,3.01,4.33,0,2223
317,159," 2022-11-02 - Flyers 2, Maple Leafs 5",Toronto Maple Leafs,60,78,41,5,2,3.99,1.84,1,2223
318,159," 2022-11-02 - Flyers 2, Maple Leafs 5",Philadelphia Flyers,60,41,78,2,5,1.84,3.99,0,2223
319,160," 2022-11-02 - Penguins 3, Sabres 6",Buffalo Sabres,60,54,42,6,3,3.09,1.67,1,2223
320,160," 2022-11-02 - Penguins 3, Sabres 6",Pittsburgh Penguins,60,42,54,3,6,1.67,3.09,0,2223
321,161," 2022-11-03 - Bruins 5, Rangers 2",New York Rangers,60,41,67,2,5,1.71,4.82,1,2223
322,161," 2022-11-03 - Bruins 5, Rangers 2",Boston Bruins,60,67,41,5,2,4.82,1.71,0,2223
323,162," 2022-11-03 - Hurricanes 4, Lightning 3",Tampa Bay Lightning,65,49,93,3,3,2.45,5.18,1,2223
324,162," 2022-11-03 - Hurricanes 4, Lightning 3",Carolina Hurricanes,65,93,49,3,3,5.18,2.45,0,2223
325,163," 2022-11-03 - Golden Knights 5, Senators 4",Ottawa Senators,60,83,50,4,5,4.11,3.6,1,2223
326,163," 2022-11-03 - Golden Knights 5, Senators 4",Vegas Golden Knights,60,50,83,5,4,3.6,4.11,0,2223
327,164," 2022-11-03 - Capitals 1, Red Wings 3",Detroit Red Wings,60,42,63,3,1,2.93,2.74,1,2223
328,164," 2022-11-03 - Capitals 1, Red Wings 3",Washington Capitals,60,63,42,1,3,2.74,2.93,0,2223
329,165," 2022-11-03 - Canadiens 2, Jets 3",Winnipeg Jets,61.75,67,38,3,2,3.85,2.72,1,2223
330,165," 2022-11-03 - Canadiens 2, Jets 3",Montreal Canadiens,61.75,38,67,2,3,2.72,3.85,0,2223
331,166," 2022-11-03 - Islanders 5, Blues 2",St Louis Blues,60,62,50,2,5,3.11,3.87,1,2223
332,166," 2022-11-03 - Islanders 5, Blues 2",New York Islanders,60,50,62,5,2,3.87,3.11,0,2223
333,167," 2022-11-03 - Kraken 4, Wild 0",Minnesota Wild,60,41,43,0,4,1.97,1.48,1,2223
334,167," 2022-11-03 - Kraken 4, Wild 0",Seattle Kraken,60,43,41,4,0,1.48,1.97,0,2223
335,168," 2022-11-03 - Kings 1, Blackhawks 2",Chicago Blackhawks,61.51666667,39,71,2,1,1.37,2.55,1,2223
336,168," 2022-11-03 - Kings 1, Blackhawks 2",Los Angeles Kings,61.51666667,71,39,1,2,2.55,1.37,0,2223
337,169," 2022-11-03 - Predators 4, Flames 1",Calgary Flames,60,65,57,1,4,2.73,4.12,1,2223
338,169," 2022-11-03 - Predators 4, Flames 1",Nashville Predators,60,57,65,4,1,4.12,2.73,0,2223
339,170," 2022-11-03 - Devils 4, Oilers 3",Edmonton Oilers,60,59,80,3,4,3.71,4.28,1,2223
340,170," 2022-11-03 - Devils 4, Oilers 3",New Jersey Devils,60,80,59,4,3,4.28,3.71,0,2223
341,171," 2022-11-03 - Ducks 5, Canucks 8",Vancouver Canucks,60,63,48,8,5,3.94,2.02,1,2223
342,171," 2022-11-03 - Ducks 5, Canucks 8",Anaheim Ducks,60,48,63,5,8,2.02,3.94,0,2223
343,172," 2022-11-03 - Stars 7, Coyotes 2",Arizona Coyotes,60,57,60,2,7,2.45,3.37,1,2223
344,172," 2022-11-03 - Stars 7, Coyotes 2",Dallas Stars,60,60,57,7,2,3.37,2.45,0,2223
345,173," 2022-11-03 - Panthers 4, Sharks 3",San Jose Sharks,65,65,81,3,3,4.22,3.87,1,2223
346,173," 2022-11-03 - Panthers 4, Sharks 3",Florida Panthers,65,81,65,3,3,3.87,4.22,0,2223
347,174," 2022-11-04 - Sabres 3, Hurricanes 5",Carolina Hurricanes,60,59,47,5,3,3.51,2.63,1,2223
348,174," 2022-11-04 - Sabres 3, Hurricanes 5",Buffalo Sabres,60,47,59,3,5,2.63,3.51,0,2223
349,175," 2022-11-04 - Blue Jackets 3, Avalanche 6",Colorado Avalanche,60,58,66,6,3,3.21,4.45,1,2223
350,175," 2022-11-04 - Blue Jackets 3, Avalanche 6",Columbus Blue Jackets,60,66,58,3,6,4.45,3.21,0,2223
351,176," 2022-11-05 - Blackhawks 0, Jets 4",Winnipeg Jets,60,66,50,4,0,3.79,2.35,1,2223
352,176," 2022-11-05 - Blackhawks 0, Jets 4",Chicago Blackhawks,60,50,66,0,4,2.35,3.79,0,2223
353,177," 2022-11-05 - Stars 6, Oilers 2",Edmonton Oilers,60,56,63,2,6,3.24,4.36,1,2223
354,177," 2022-11-05 - Stars 6, Oilers 2",Dallas Stars,60,63,56,6,2,4.36,3.24,0,2223
355,178," 2022-11-05 - Coyotes 3, Capitals 2",Washington Capitals,60,70,49,2,3,3.54,3.06,1,2223
356,178," 2022-11-05 - Coyotes 3, Capitals 2",Arizona Coyotes,60,49,70,3,2,3.06,3.54,0,2223
357,179," 2022-11-05 - Bruins 1, Maple Leafs 2",Toronto Maple Leafs,60,47,48,2,1,1.84,1.19,1,2223
358,179," 2022-11-05 - Bruins 1, Maple Leafs 2",Boston Bruins,60,48,47,1,2,1.19,1.84,0,2223
359,180," 2022-11-05 - Sabres 3, Lightning 5",Tampa Bay Lightning,60,50,54,5,3,4.1,3.04,1,2223
360,180," 2022-11-05 - Sabres 3, Lightning 5",Buffalo Sabres,60,54,50,3,5,3.04,4.1,0,2223
361,181," 2022-11-05 - Islanders 0, Red Wings 3",Detroit Red Wings,60,47,63,3,0,1.99,2.35,1,2223
362,181," 2022-11-05 - Islanders 0, Red Wings 3",New York Islanders,60,63,47,0,3,2.35,1.99,0,2223
363,182," 2022-11-05 - Flyers 2, Senators 1",Ottawa Senators,60,80,57,1,2,3.97,2.4,1,2223
364,182," 2022-11-05 - Flyers 2, Senators 1",Philadelphia Flyers,60,57,80,2,1,2.4,3.97,0,2223
365,183," 2022-11-05 - Kraken 3, Penguins 2",Pittsburgh Penguins,60,76,46,2,3,3.85,2.84,1,2223
366,183," 2022-11-05 - Kraken 3, Penguins 2",Seattle Kraken,60,46,76,3,2,2.84,3.85,0,2223
367,184," 2022-11-05 - Golden Knights 6, Canadiens 4",Montreal Canadiens,60,57,76,4,6,2,4.05,1,2223
368,184," 2022-11-05 - Golden Knights 6, Canadiens 4",Vegas Golden Knights,60,76,57,6,4,4.05,2,0,2223
369,185," 2022-11-05 - Avalanche 5, Blue Jackets 1",Columbus Blue Jackets,60,51,76,1,5,2.11,3.41,1,2223
370,185," 2022-11-05 - Avalanche 5, Blue Jackets 1",Colorado Avalanche,60,76,51,5,1,3.41,2.11,0,2223
371,186," 2022-11-05 - Predators 4, Canucks 3",Vancouver Canucks,65,66,62,3,3,3.99,3.17,1,2223
372,186," 2022-11-05 - Predators 4, Canucks 3",Nashville Predators,65,62,66,3,3,3.17,3.99,0,2223
373,187," 2022-11-05 - Devils 4, Flames 3",Calgary Flames,62.63333333,59,63,3,4,3.34,3.66,1,2223
374,187," 2022-11-05 - Devils 4, Flames 3",New Jersey Devils,62.63333333,63,59,4,3,3.66,3.34,0,2223
375,188," 2022-11-05 - Ducks 5, Sharks 4",San Jose Sharks,65,84,48,4,4,5.31,2.28,1,2223
376,188," 2022-11-05 - Ducks 5, Sharks 4",Anaheim Ducks,65,48,84,4,4,2.28,5.31,0,2223
377,189," 2022-11-05 - Panthers 4, Kings 5",Los Angeles Kings,60,67,74,5,4,4.49,3.32,1,2223
378,189," 2022-11-05 - Panthers 4, Kings 5",Florida Panthers,60,74,67,4,5,3.32,4.49,0,2223
379,190," 2022-11-06 - Red Wings 3, Rangers 2",New York Rangers,62.71666667,63,60,2,3,2.2,3.15,1,2223
380,190," 2022-11-06 - Red Wings 3, Rangers 2",Detroit Red Wings,62.71666667,60,63,3,2,3.15,2.2,0,2223
381,191," 2022-11-06 - Maple Leafs 3, Hurricanes 1",Carolina Hurricanes,60,69,44,1,3,4.15,2.68,1,2223
382,191," 2022-11-06 - Maple Leafs 3, Hurricanes 1",Toronto Maple Leafs,60,44,69,3,1,2.68,4.15,0,2223
383,192," 2022-11-06 - Panthers 5, Ducks 3",Anaheim Ducks,60,58,91,3,5,2.67,5.62,1,2223
384,192," 2022-11-06 - Panthers 5, Ducks 3",Florida Panthers,60,91,58,5,3,5.62,2.67,0,2223
385,193," 2022-11-07 - Flames 3, Islanders 4",New York Islanders,64.03333333,62,73,4,3,2.78,3.87,1,2223
386,193," 2022-11-07 - Flames 3, Islanders 4",Calgary Flames,64.03333333,73,62,3,4,3.87,2.78,0,2223
387,194," 2022-11-07 - Blues 1, Bruins 3",Boston Bruins,60,66,48,3,1,3.61,1.9,1,2223
388,194," 2022-11-07 - Blues 1, Bruins 3",St Louis Blues,60,48,66,1,3,1.9,3.61,0,2223
389,195," 2022-11-07 - Oilers 4, Capitals 5",Washington Capitals,60,66,56,5,4,2.85,2.71,1,2223
390,195," 2022-11-07 - Oilers 4, Capitals 5",Edmonton Oilers,60,56,66,4,5,2.71,2.85,0,2223
391,196," 2022-11-08 - Coyotes 4, Sabres 1",Buffalo Sabres,60,60,34,1,4,2.95,1.68,1,2223
392,196," 2022-11-08 - Coyotes 4, Sabres 1",Arizona Coyotes,60,34,60,4,1,1.68,2.95,0,2223
393,197," 2022-11-08 - Flames 2, Devils 3",New Jersey Devils,60,48,62,3,2,1.85,3.34,1,2223
394,197," 2022-11-08 - Flames 2, Devils 3",Calgary Flames,60,62,48,2,3,3.34,1.85,0,2223
395,198," 2022-11-08 - Islanders 4, Rangers 3",New York Rangers,60,69,52,3,4,4.23,2.28,1,2223
396,198," 2022-11-08 - Islanders 4, Rangers 3",New York Islanders,60,52,69,4,3,2.28,4.23,0,2223
397,199," 2022-11-08 - Blues 1, Flyers 5",Philadelphia Flyers,60,57,64,5,1,2.12,3.57,1,2223
398,199," 2022-11-08 - Blues 1, Flyers 5",St Louis Blues,60,64,57,1,5,3.57,2.12,0,2223
399,200," 2022-11-08 - Canucks 6, Senators 4",Ottawa Senators,60,77,45,4,6,4.73,2.97,1,2223
400,200," 2022-11-08 - Canucks 6, Senators 4",Vancouver Canucks,60,45,77,6,4,2.97,4.73,0,2223
401,201," 2022-11-08 - Golden Knights 4, Maple Leafs 3",Toronto Maple Leafs,60.38333333,56,43,3,4,3.25,2.7,1,2223
402,201," 2022-11-08 - Golden Knights 4, Maple Leafs 3",Vegas Golden Knights,60.38333333,43,56,4,3,2.7,3.25,0,2223
403,202," 2022-11-08 - Oilers 3, Lightning 2",Tampa Bay Lightning,60,63,49,2,3,2.65,3.36,1,2223
404,202," 2022-11-08 - Oilers 3, Lightning 2",Edmonton Oilers,60,49,63,3,2,3.36,2.65,0,2223
405,203," 2022-11-08 - Canadiens 3, Red Wings 2",Detroit Red Wings,65,76,48,2,2,3.71,1.66,1,2223
406,203," 2022-11-08 - Canadiens 3, Red Wings 2",Montreal Canadiens,65,48,76,2,2,1.66,3.71,0,2223
407,204," 2022-11-08 - Stars 1, Jets 5",Winnipeg Jets,60,51,46,5,1,3.61,1.92,1,2223
408,204," 2022-11-08 - Stars 1, Jets 5",Dallas Stars,60,46,51,1,5,1.92,3.61,0,2223
409,205," 2022-11-08 - Predators 1, Kraken 5",Seattle Kraken,60,45,66,5,1,2.64,2.27,1,2223
410,205," 2022-11-08 - Predators 1, Kraken 5",Nashville Predators,60,66,45,1,5,2.27,2.64,0,2223
411,206," 2022-11-08 - Wild 0, Kings 1",Los Angeles Kings,60,67,44,1,0,2.77,1.48,1,2223
412,206," 2022-11-08 - Wild 0, Kings 1",Minnesota Wild,60,44,67,0,1,1.48,2.77,0,2223
413,207," 2022-11-09 - Hurricanes 0, Panthers 3",Florida Panthers,60,56,65,3,0,3.79,4.36,1,2223
414,207," 2022-11-09 - Hurricanes 0, Panthers 3",Carolina Hurricanes,60,65,56,0,3,4.36,3.79,0,2223
415,208," 2022-11-09 - Penguins 4, Capitals 1",Washington Capitals,60,60,58,1,4,2.69,3.85,1,2223
416,208," 2022-11-09 - Penguins 4, Capitals 1",Pittsburgh Penguins,60,58,60,4,1,3.85,2.69,0,2223
417,209," 2022-11-09 - Canucks 2, Canadiens 5",Montreal Canadiens,60,44,59,5,2,2.88,2.73,1,2223
418,209," 2022-11-09 - Canucks 2, Canadiens 5",Vancouver Canucks,60,59,44,2,5,2.73,2.88,0,2223
419,210," 2022-11-09 - Wild 4, Ducks 1",Anaheim Ducks,60,55,59,1,4,2.76,3.73,1,2223
420,210," 2022-11-09 - Wild 4, Ducks 1",Minnesota Wild,60,59,55,4,1,3.73,2.76,0,2223
421,211," 2022-11-10 - Flames 1, Bruins 3",Boston Bruins,60,47,61,3,1,3.62,2.37,1,2223
422,211," 2022-11-10 - Flames 1, Bruins 3",Calgary Flames,60,61,47,1,3,2.37,3.62,0,2223
423,212," 2022-11-10 - Oilers 2, Hurricanes 7",Carolina Hurricanes,60,69,47,7,2,3.81,3.23,1,2223
424,212," 2022-11-10 - Oilers 2, Hurricanes 7",Edmonton Oilers,60,47,69,2,7,3.23,3.81,0,2223
425,213," 2022-11-10 - Senators 3, Devils 4",New Jersey Devils,64.45,84,60,4,3,4.5,2.8,1,2223
426,213," 2022-11-10 - Senators 3, Devils 4",Ottawa Senators,64.45,60,84,3,4,2.8,4.5,0,2223
427,214," 2022-11-10 - Flyers 2, Blue Jackets 5",Columbus Blue Jackets,60,53,65,5,2,4.34,3.54,1,2223
428,214," 2022-11-10 - Flyers 2, Blue Jackets 5",Philadelphia Flyers,60,65,53,2,5,3.54,4.34,0,2223
429,215," 2022-11-10 - Golden Knights 7, Sabres 4",Buffalo Sabres,60,73,56,4,7,3.3,3.29,1,2223
430,215," 2022-11-10 - Golden Knights 7, Sabres 4",Vegas Golden Knights,60,56,73,7,4,3.29,3.3,0,2223
431,216," 2022-11-10 - Coyotes 2, Islanders 0",New York Islanders,60,65,56,0,2,2.31,3.21,1,2223
432,216," 2022-11-10 - Coyotes 2, Islanders 0",Arizona Coyotes,60,56,65,2,0,3.21,2.31,0,2223
433,217," 2022-11-10 - Rangers 8, Red Wings 2",Detroit Red Wings,60,39,59,2,8,1.42,3.22,1,2223
434,217," 2022-11-10 - Rangers 8, Red Wings 2",New York Rangers,60,59,39,8,2,3.22,1.42,0,2223
435,218," 2022-11-10 - Sharks 3, Blues 5",St Louis Blues,60,58,58,5,3,4.61,3.18,1,2223
436,218," 2022-11-10 - Sharks 3, Blues 5",San Jose Sharks,60,58,58,3,5,3.18,4.61,0,2223
437,219," 2022-11-10 - Predators 3, Avalanche 5",Colorado Avalanche,60,61,63,5,3,3.2,2.36,1,2223
438,219," 2022-11-10 - Predators 3, Avalanche 5",Nashville Predators,60,63,61,3,5,2.36,3.2,0,2223
439,220," 2022-11-10 - Blackhawks 1, Kings 2",Los Angeles Kings,64.96666667,72,53,2,1,3.75,3.03,1,2223
440,220," 2022-11-10 - Blackhawks 1, Kings 2",Chicago Blackhawks,64.96666667,53,72,1,2,3.03,3.75,0,2223
441,221," 2022-11-11 - Penguins 4, Maple Leafs 2",Toronto Maple Leafs,60,65,49,2,4,3.11,5.14,1,2223
442,221," 2022-11-11 - Penguins 4, Maple Leafs 2",Pittsburgh Penguins,60,49,65,4,2,5.14,3.11,0,2223
443,222," 2022-11-11 - Lightning 1, Capitals 5",Washington Capitals,60,65,66,5,1,2.79,3.82,1,2223
444,222," 2022-11-11 - Lightning 1, Capitals 5",Tampa Bay Lightning,60,66,65,1,5,3.82,2.79,0,2223
445,223," 2022-11-11 - Sharks 5, Stars 4",Dallas Stars,60,75,30,4,5,3.08,1.96,1,2223
446,223," 2022-11-11 - Sharks 5, Stars 4",San Jose Sharks,60,30,75,5,4,1.96,3.08,0,2223
447,224," 2022-11-11 - Wild 1, Kraken 0",Seattle Kraken,60,64,35,0,1,2.76,1.75,1,2223
448,224," 2022-11-11 - Wild 1, Kraken 0",Minnesota Wild,60,35,64,1,0,1.75,2.76,0,2223
449,225," 2022-11-12 - Senators 4, Flyers 1",Philadelphia Flyers,60,59,48,1,4,2.84,2.65,1,2223
450,225," 2022-11-12 - Senators 4, Flyers 1",Ottawa Senators,60,48,59,4,1,2.65,2.84,0,2223
451,226," 2022-11-12 - Oilers 4, Panthers 2",Florida Panthers,60,66,45,2,4,3.71,3.18,1,2223
452,226," 2022-11-12 - Oilers 4, Panthers 2",Edmonton Oilers,60,45,66,4,2,3.18,3.71,0,2223
453,227," 2022-11-12 - Coyotes 2, Devils 4",New Jersey Devils,60,57,34,4,2,3.53,1.38,1,2223
454,227," 2022-11-12 - Coyotes 2, Devils 4",Arizona Coyotes,60,34,57,2,4,1.38,3.53,0,2223
455,228," 2022-11-12 - Bruins 3, Sabres 1",Buffalo Sabres,60,55,55,1,3,2.92,3.01,1,2223
456,228," 2022-11-12 - Bruins 3, Sabres 1",Boston Bruins,60,55,55,3,1,3.01,2.92,0,2223
457,229," 2022-11-12 - Penguins 4, Canadiens 5",Montreal Canadiens,61.05,67,47,5,4,2.99,2.32,1,2223
458,229," 2022-11-12 - Penguins 4, Canadiens 5",Pittsburgh Penguins,61.05,47,67,4,5,2.32,2.99,0,2223
459,230," 2022-11-12 - Canucks 2, Maple Leafs 3",Toronto Maple Leafs,60,63,60,3,2,3.75,2.1,1,2223
460,230," 2022-11-12 - Canucks 2, Maple Leafs 3",Vancouver Canucks,60,60,63,2,3,2.1,3.75,0,2223
