team_game_id,game_id,team,toi,cf,ca,gf,ga,is_home,season
477,239,Edmonton Oilers,62.95,59,79,4,3,1,2324
478,239,Seattle Kraken,62.95,79,59,3,4,0,2324
479,240,Colorado Avalanche,60,55,37,8,2,1,2324
480,240,Anaheim Ducks,60,37,55,2,8,0,2324
481,241,Vancouver Canucks,62.6,87,58,4,3,1,2324
482,241,New York Islanders,62.6,58,87,3,4,0,2324
483,242,Ottawa Senators,64.96666667,57,76,5,4,1,2324
484,242,Detroit Red Wings,64.96666667,76,57,4,5,0,2324
485,243,Columbus Blue Jackets,60,89,53,2,3,1,2324
486,243,Arizona Coyotes,60,53,89,3,2,0,2324
487,244,Montreal Canadiens,60,51,96,5,6,1,2324
488,244,Vegas Golden Knights,60,96,51,6,5,0,2324
489,245,Pittsburgh Penguins,60,47,52,2,5,1,2324
490,245,New Jersey Devils,60,52,47,5,2,0,2324
491,246,Chicago Blackhawks,60,38,66,2,4,1,2324
492,246,Tampa Bay Lightning,60,66,38,4,2,0,2324
493,247,Calgary Flames,60,78,53,5,2,1,2324
494,247,Vancouver Canucks,60,53,78,2,5,0,2324
495,248,Seattle Kraken,65,63,63,3,3,1,2324
496,248,New York Islanders,65,63,63,3,3,0,2324
497,249,Los Angeles Kings,60,52,70,2,1,1,2324
498,249,Florida Panthers,60,70,52,1,2,0,2324
499,250,San Jose Sharks,60,52,80,5,1,1,2324
500,250,St Louis Blues,60,80,52,1,5,0,2324
501,251,Detroit Red Wings,60,61,58,2,3,1,2324
502,251,Toronto Maple Leafs,60,58,61,3,2,0,2324
503,252,Winnipeg Jets,60,46,61,3,2,1,2324
504,252,Buffalo Sabres,60,61,46,2,3,0,2324
505,253,Anaheim Ducks,60,63,76,1,2,1,2324
506,253,Florida Panthers,60,76,63,2,1,0,2324
507,254,Ottawa Senators,65,65,56,1,1,1,2324
508,254,Minnesota Wild,65,56,65,1,1,0,2324
509,255,Philadelphia Flyers,61,74,70,4,3,1,2324
510,255,Vegas Golden Knights,61,70,74,3,4,0,2324
511,256,Nashville Predators,60,60,52,4,2,1,2324
512,256,Chicago Blackhawks,60,52,60,2,4,0,2324
513,257,Tampa Bay Lightning,60,51,73,6,4,1,2324
514,257,Edmonton Oilers,60,73,51,4,6,0,2324
515,258,Boston Bruins,60,79,37,5,2,1,2324
516,258,Montreal Canadiens,60,37,79,2,5,0,2324
517,259,Carolina Hurricanes,60,65,55,4,2,1,2324
518,259,Pittsburgh Penguins,60,55,65,2,4,0,2324
519,260,Calgary Flames,65,76,62,4,4,1,2324
520,260,New York Islanders,65,62,76,4,4,0,2324
521,261,New Jersey Devils,60,68,63,3,5,1,2324
522,261,New York Rangers,60,63,68,5,3,0,2324
523,262,Winnipeg Jets,60,42,48,5,2,1,2324
524,262,Arizona Coyotes,60,48,42,2,5,0,2324
525,263,Washington Capitals,60,52,79,4,3,1,2324
526,263,Columbus Blue Jackets,60,79,52,3,4,0,2324
527,264,Dallas Stars,60,54,67,3,6,1,2324
528,264,Colorado Avalanche,60,67,54,6,3,0,2324
529,265,Vancouver Canucks,60,55,46,3,4,1,2324
530,265,Seattle Kraken,60,46,55,4,3,0,2324
531,266,Los Angeles Kings,60,67,67,5,1,1,2324
532,266,St Louis Blues,60,67,67,1,5,0,2324
533,267,Minnesota Wild,63.15,68,59,3,4,1,2324
534,267,Toronto Maple Leafs,63.15,59,68,4,3,0,2324
535,268,Philadelphia Flyers,60,55,58,5,2,1,2324
536,268,Columbus Blue Jackets,60,58,55,2,5,0,2324
537,269,Pittsburgh Penguins,60,70,75,3,0,1,2324
538,269,Vegas Golden Knights,60,75,70,0,3,0,2324
539,270,Chicago Blackhawks,60,59,41,2,3,1,2324
540,270,Buffalo Sabres,60,41,59,3,2,0,2324
541,271,Anaheim Ducks,60,49,57,1,3,1,2324
542,271,St Louis Blues,60,57,49,3,1,0,2324
543,272,Florida Panthers,60,59,62,5,3,1,2324
544,272,Edmonton Oilers,60,62,59,3,5,0,2324
545,273,Tampa Bay Lightning,61.31666667,78,46,5,4,1,2324
546,273,Boston Bruins,61.31666667,46,78,4,5,0,2324
547,274,Dallas Stars,60,75,63,6,3,1,2324
548,274,New York Rangers,60,63,75,3,6,0,2324
549,275,Nashville Predators,60,64,47,4,3,1,2324
550,275,Colorado Avalanche,60,47,64,3,4,0,2324
551,276,Arizona Coyotes,60,65,50,1,4,1,2324
552,276,Los Angeles Kings,60,50,65,4,1,0,2324
553,277,Seattle Kraken,63.46666667,67,56,3,4,1,2324
554,277,Calgary Flames,63.46666667,56,67,4,3,0,2324
555,278,Vancouver Canucks,60,72,58,3,1,1,2324
556,278,San Jose Sharks,60,58,72,1,3,0,2324
557,279,Carolina Hurricanes,60,61,58,6,3,1,2324
558,279,Edmonton Oilers,60,58,61,3,6,0,2324
559,280,Columbus Blue Jackets,60,52,69,7,3,1,2324
560,280,Chicago Blackhawks,60,69,52,3,7,0,2324
561,281,Detroit Red Wings,60,45,55,4,0,1,2324
562,281,New Jersey Devils,60,55,45,0,4,0,2324
563,282,Florida Panthers,60,74,49,1,3,1,2324
564,282,Boston Bruins,60,49,74,3,1,0,2324
565,283,Pittsburgh Penguins,60,76,60,0,1,1,2324
566,283,New York Rangers,60,60,76,1,0,0,2324
567,284,Tampa Bay Lightning,61.65,71,51,2,3,1,2324
568,284,Winnipeg Jets,61.65,51,71,3,2,0,2324
569,285,Washington Capitals,64.86666667,54,67,4,3,1,2324
570,285,Buffalo Sabres,64.86666667,67,54,3,4,0,2324
571,286,New York Islanders,60,50,83,3,2,1,2324
572,286,Philadelphia Flyers,60,83,50,2,3,0,2324
573,287,Arizona Coyotes,60,67,60,5,6,1,2324
574,287,St Louis Blues,60,60,67,6,5,0,2324
575,288,Nashville Predators,60,73,50,4,2,1,2324
576,288,Calgary Flames,60,50,73,2,4,0,2324
577,289,Dallas Stars,61.95,66,42,1,2,1,2324
578,289,Vegas Golden Knights,61.95,42,66,2,1,0,2324
579,290,Anaheim Ducks,60,67,52,3,4,1,2324
580,290,Montreal Canadiens,60,52,67,4,3,0,2324
581,291,Colorado Avalanche,60,57,55,5,2,1,2324
582,291,Vancouver Canucks,60,55,57,2,5,0,2324
583,292,Seattle Kraken,60,66,32,7,1,1,2324
584,292,San Jose Sharks,60,32,66,1,7,0,2324
585,293,Boston Bruins,60,56,48,2,5,1,2324
586,293,Detroit Red Wings,60,48,56,5,2,0,2324
587,294,Philadelphia Flyers,60,63,48,1,3,1,2324
588,294,New York Rangers,60,48,63,3,1,0,2324
589,295,Chicago Blackhawks,64.5,69,66,4,3,1,2324
590,295,Toronto Maple Leafs,64.5,66,69,3,4,0,2324
591,296,New Jersey Devils,60,79,57,1,2,1,2324
592,296,Columbus Blue Jackets,60,57,79,2,1,0,2324
593,297,St Louis Blues,60,67,51,3,8,1,2324
594,297,Nashville Predators,60,51,67,8,3,0,2324
595,298,Washington Capitals,60,42,66,0,5,1,2324
596,298,Edmonton Oilers,60,66,42,5,0,0,2324
597,299,Anaheim Ducks,60,55,59,2,5,1,2324
598,299,Los Angeles Kings,60,59,55,5,2,0,2324
599,300,San Jose Sharks,65,61,59,2,2,1,2324
600,300,Montreal Canadiens,65,59,61,2,2,0,2324
601,301,Buffalo Sabres,60,73,58,3,2,1,2324
602,301,Pittsburgh Penguins,60,58,73,2,3,0,2324
603,302,Ottawa Senators,60,82,50,3,5,1,2324
604,302,New York Islanders,60,50,82,5,3,0,2324
605,303,Carolina Hurricanes,60,68,30,2,8,1,2324
606,303,Tampa Bay Lightning,60,30,68,8,2,0,2324
607,304,Florida Panthers,60,70,54,0,3,1,2324
608,304,Winnipeg Jets,60,54,70,3,0,0,2324
609,305,Dallas Stars,60,50,60,4,7,1,2324
610,305,Calgary Flames,60,60,50,7,4,0,2324
611,306,Minnesota Wild,60,45,65,2,3,1,2324
612,306,Colorado Avalanche,60,65,45,3,2,0,2324
613,307,Seattle Kraken,60,58,59,1,5,1,2324
614,307,Vancouver Canucks,60,59,58,5,1,0,2324
615,308,New York Rangers,60,74,61,7,4,1,2324
616,308,Boston Bruins,60,61,74,4,7,0,2324
617,309,Los Angeles Kings,60,60,45,4,0,1,2324
618,309,Montreal Canadiens,60,45,60,0,4,0,2324
619,310,New Jersey Devils,60,72,31,7,2,1,2324
620,310,Buffalo Sabres,60,31,72,2,7,0,2324
621,311,Pittsburgh Penguins,60,73,72,3,2,1,2324
622,311,Toronto Maple Leafs,60,72,73,2,3,0,2324
623,312,New York Islanders,65,63,79,0,0,1,2324
624,312,Philadelphia Flyers,65,79,63,0,0,0,2324
625,313,Colorado Avalanche,60,55,65,3,1,1,2324
626,313,Calgary Flames,60,65,55,1,3,0,2324
627,314,San Jose Sharks,60,47,78,4,3,1,2324
628,314,Vancouver Canucks,60,78,47,3,4,0,2324
629,315,Vegas Golden Knights,60,64,40,0,2,1,2324
630,315,Arizona Coyotes,60,40,64,2,0,0,2324
631,316,Detroit Red Wings,60,53,62,4,1,1,2324
632,316,Minnesota Wild,60,62,53,1,4,0,2324
633,317,Chicago Blackhawks,60,65,43,2,4,1,2324
634,317,St Louis Blues,60,43,65,4,2,0,2324
635,318,Carolina Hurricanes,60,86,42,3,2,1,2324
636,318,Columbus Blue Jackets,60,42,86,2,3,0,2324
637,319,Nashville Predators,60,49,55,3,2,1,2324
638,319,Winnipeg Jets,60,55,49,2,3,0,2324
639,320,Edmonton Oilers,60,48,50,8,2,1,2324
640,320,Anaheim Ducks,60,50,48,2,8,0,2324
641,321,Columbus Blue Jackets,60,68,68,5,2,1,2324
642,321,Boston Bruins,60,68,68,2,5,0,2324
643,322,New York Rangers,60,53,61,1,5,1,2324
644,322,Buffalo Sabres,60,61,53,5,1,0,2324
645,323,Ottawa Senators,60,43,67,0,5,1,2324
646,323,Florida Panthers,60,67,43,5,0,0,2324
647,324,Colorado Avalanche,60,54,76,4,1,1,2324
648,324,Tampa Bay Lightning,60,76,54,1,4,0,2324
649,325,Calgary Flames,64.91666667,84,53,2,1,1,2324
650,325,Vegas Golden Knights,64.91666667,53,84,1,2,0,2324
651,326,San Jose Sharks,60,52,60,2,1,1,2324
652,326,Washington Capitals,60,60,52,1,2,0,2324
653,327,New Jersey Devils,60,73,42,5,4,1,2324
654,327,New York Islanders,60,42,73,4,5,0,2324
655,328,Philadelphia Flyers,60,55,77,1,4,1,2324
656,328,Carolina Hurricanes,60,77,55,4,1,0,2324
657,329,Toronto Maple Leafs,65,58,84,1,1,1,2324
658,329,Florida Panthers,65,84,58,1,1,0,2324
659,330,Minnesota Wild,60,66,67,3,1,1,2324
660,330,St Louis Blues,60,67,66,1,3,0,2324
661,331,Nashville Predators,60.23333333,55,56,3,2,1,2324
662,331,Pittsburgh Penguins,60.23333333,56,55,2,3,0,2324
663,332,Winnipeg Jets,60,55,53,0,2,1,2324
664,332,Dallas Stars,60,53,55,2,0,0,2324
665,333,Chicago Blackhawks,60,47,68,4,3,1,2324
666,333,Seattle Kraken,60,68,47,3,4,0,2324
667,334,Arizona Coyotes,60,45,77,3,1,1,2324
668,334,Tampa Bay Lightning,60,77,45,1,3,0,2324
669,335,Edmonton Oilers,65,72,58,4,4,1,2324
670,335,Vegas Golden Knights,65,58,72,4,4,0,2324
671,336,Vancouver Canucks,60,64,58,3,1,1,2324
672,336,Anaheim Ducks,60,58,64,1,3,0,2324
673,337,Columbus Blue Jackets,60,58,62,2,4,1,2324
674,337,Montreal Canadiens,60,62,58,4,2,0,2324
675,338,New York Rangers,60,84,53,3,2,1,2324
676,338,Detroit Red Wings,60,53,84,2,3,0,2324
677,339,Los Angeles Kings,60,73,33,1,2,1,2324
678,339,Washington Capitals,60,33,73,2,1,0,2324
679,340,Boston Bruins,60,59,49,3,0,1,2324
680,340,San Jose Sharks,60,49,59,0,3,0,2324
681,341,Carolina Hurricanes,62.76666667,96,40,4,5,1,2324
682,341,New York Islanders,62.76666667,40,96,5,4,0,2324
683,342,Detroit Red Wings,60,48,65,5,1,1,2324
684,342,Chicago Blackhawks,60,65,48,1,5,0,2324
685,343,Montreal Canadiens,60,52,54,1,5,1,2324
686,343,Florida Panthers,60,54,52,5,1,0,2324
687,344,Philadelphia Flyers,60.46666667,81,64,3,4,1,2324
688,344,New Jersey Devils,60.46666667,64,81,4,3,0,2324
689,345,Tampa Bay Lightning,60,79,61,2,4,1,2324
690,345,Pittsburgh Penguins,60,61,79,4,2,0,2324
691,346,Toronto Maple Leafs,65,50,83,3,3,1,2324
692,346,Seattle Kraken,65,83,50,3,3,0,2324
693,347,Nashville Predators,60,50,59,1,6,1,2324
694,347,Minnesota Wild,60,59,50,6,1,0,2324
695,348,St Louis Blues,60,44,82,6,4,1,2324
696,348,Buffalo Sabres,60,82,44,4,6,0,2324
697,349,Winnipeg Jets,60,43,78,1,3,1,2324
698,349,Edmonton Oilers,60,78,43,3,1,0,2324
699,350,Arizona Coyotes,64.65,65,63,4,3,1,2324
700,350,Colorado Avalanche,64.65,63,65,3,4,0,2324
701,351,Calgary Flames,61.01666667,71,52,4,3,1,2324
702,351,Dallas Stars,61.01666667,52,71,3,4,0,2324
703,352,Anaheim Ducks,60,70,44,4,5,1,2324
704,352,Washington Capitals,60,44,70,5,4,0,2324
705,353,Vancouver Canucks,60,51,62,1,4,1,2324
706,353,Vegas Golden Knights,60,62,51,4,1,0,2324
707,354,Columbus Blue Jackets,60,43,75,4,2,1,2324
708,354,Ottawa Senators,60,75,43,2,4,0,2324
709,355,New Jersey Devils,60,102,39,3,6,1,2324
710,355,San Jose Sharks,60,39,102,6,3,0,2324
711,356,Dallas Stars,60,54,64,8,1,1,2324
712,356,Tampa Bay Lightning,60,64,54,1,8,0,2324
713,357,Winnipeg Jets,60,60,48,3,1,1,2324
714,357,Chicago Blackhawks,60,48,60,1,3,0,2324
715,358,Nashville Predators,60,85,53,3,4,1,2324
716,358,New York Rangers,60,53,85,4,3,0,2324
717,359,Florida Panthers,60,94,54,3,4,1,2324
718,359,New York Islanders,60,54,94,4,3,0,2324
719,360,Carolina Hurricanes,60,78,39,6,2,1,2324
720,360,Buffalo Sabres,60,39,78,2,6,0,2324
721,361,Montreal Canadiens,60.9,66,56,4,5,1,2324
722,361,Detroit Red Wings,60.9,56,66,5,4,0,2324
723,362,Ottawa Senators,60,45,78,2,0,1,2324
724,362,Seattle Kraken,60,78,45,0,2,0,2324
725,363,Pittsburgh Penguins,65,80,55,3,3,1,2324
726,363,Philadelphia Flyers,65,55,80,3,3,0,2324
727,364,Toronto Maple Leafs,64.86666667,72,68,3,4,1,2324
728,364,Boston Bruins,64.86666667,68,72,4,3,0,2324
729,365,Arizona Coyotes,60,45,77,4,1,1,2324
730,365,St Louis Blues,60,77,45,1,4,0,2324
731,366,Anaheim Ducks,65,63,74,3,3,1,2324
732,366,Colorado Avalanche,65,74,63,3,3,0,2324
733,367,Calgary Flames,60,59,47,3,4,1,2324
734,367,Vancouver Canucks,60,47,59,4,3,0,2324
735,368,Vegas Golden Knights,60,60,59,4,1,1,2324
736,368,Washington Capitals,60,59,60,1,4,0,2324
737,369,Minnesota Wild,60,66,49,4,1,1,2324
738,369,Chicago Blackhawks,60,49,66,1,4,0,2324
739,370,New York Rangers,60,67,63,6,5,1,2324
740,370,San Jose Sharks,60,63,67,5,6,0,2324
741,371,Boston Bruins,60,62,59,3,1,1,2324
742,371,Columbus Blue Jackets,60,59,62,1,3,0,2324
743,372,Buffalo Sabres,60,68,61,1,2,1,2324
744,372,Nashville Predators,60,61,68,2,1,0,2324
745,373,Los Angeles Kings,60,76,46,4,1,1,2324
746,373,Colorado Avalanche,60,46,76,1,4,0,2324
747,374,Philadelphia Flyers,63.91666667,63,61,2,1,1,2324
748,374,Pittsburgh Penguins,63.91666667,61,63,1,2,0,2324
749,375,Tampa Bay Lightning,60,48,62,4,0,1,2324
750,375,Dallas Stars,60,62,48,0,4,0,2324
751,376,Montreal Canadiens,60,46,69,4,2,1,2324
752,376,Seattle Kraken,60,69,46,2,4,0,2324
753,377,Winnipeg Jets,60,43,92,2,1,1,2324
754,377,Carolina Hurricanes,60,92,43,1,2,0,2324
755,378,Arizona Coyotes,60,48,62,6,0,1,2324
756,378,Washington Capitals,60,62,48,0,6,0,2324
757,379,Vegas Golden Knights,60.63333333,68,66,1,2,1,2324
758,379,St Louis Blues,60.63333333,66,68,2,1,0,2324
759,380,Buffalo Sabres,60,62,41,3,5,1,2324
760,380,Detroit Red Wings,60,41,62,5,3,0,2324
761,381,Columbus Blue Jackets,60.55,60,78,3,4,1,2324
762,381,Los Angeles Kings,60.55,78,60,4,3,0,2324
763,382,Ottawa Senators,60,68,54,6,2,1,2324
764,382,New York Rangers,60,54,68,2,6,0,2324
765,383,New York Islanders,64.91666667,79,74,4,5,1,2324
766,383,San Jose Sharks,64.91666667,74,79,5,4,0,2324
767,384,Chicago Blackhawks,65,54,64,3,3,1,2324
768,384,Nashville Predators,65,64,54,3,3,0,2324
769,385,Calgary Flames,60,64,60,2,5,1,2324
770,385,Minnesota Wild,60,60,64,5,2,0,2324
771,386,Colorado Avalanche,60,60,57,3,2,1,2324
772,386,Anaheim Ducks,60,57,60,2,3,0,2324
773,387,Vancouver Canucks,60,51,53,5,6,1,2324
774,387,New Jersey Devils,60,53,51,6,5,0,2324
775,388,Florida Panthers,60,64,62,5,4,1,2324
776,388,Dallas Stars,60,62,64,4,5,0,2324
777,389,Tampa Bay Lightning,60,53,69,3,1,1,2324
778,389,Pittsburgh Penguins,60,69,53,1,3,0,2324
779,390,St Louis Blues,60,55,87,3,6,1,2324
780,390,Vegas Golden Knights,60,87,55,6,3,0,2324
781,391,Edmonton Oilers,60,51,72,6,1,1,2324
782,391,Carolina Hurricanes,60,72,51,1,6,0,2324
783,392,Boston Bruins,60,68,53,1,3,1,2324
784,392,Buffalo Sabres,60,53,68,3,1,0,2324
785,393,Detroit Red Wings,60.61666667,63,64,5,6,1,2324
786,393,San Jose Sharks,60.61666667,64,63,6,5,0,2324
787,394,Montreal Canadiens,60,63,63,0,4,1,2324
788,394,Los Angeles Kings,60,63,63,4,0,0,2324
789,395,Ottawa Senators,60,69,56,3,4,1,2324
790,395,Toronto Maple Leafs,60,56,69,4,3,0,2324
791,396,Washington Capitals,65,54,76,4,4,1,2324
792,396,Dallas Stars,65,76,54,4,4,0,2324
793,397,New York Islanders,60,57,72,7,3,1,2324
794,397,Columbus Blue Jackets,60,72,57,3,7,0,2324
795,398,Nashville Predators,60,61,61,5,1,1,2324
796,398,Tampa Bay Lightning,60,61,61,1,5,0,2324
797,399,Chicago Blackhawks,60,42,67,1,0,1,2324
798,399,Anaheim Ducks,60,67,42,0,1,0,2324
799,400,Arizona Coyotes,60,68,48,1,4,1,2324
800,400,Philadelphia Flyers,60,48,68,4,1,0,2324
801,401,Calgary Flames,60,55,58,3,2,1,2324
802,401,Carolina Hurricanes,60,58,55,2,3,0,2324
803,402,Colorado Avalanche,60,62,55,2,4,1,2324
804,402,Winnipeg Jets,60,55,62,4,2,0,2324
805,403,Seattle Kraken,60,73,46,1,2,1,2324
806,403,New Jersey Devils,60,46,73,2,1,0,2324
807,404,Vancouver Canucks,60,47,67,2,0,1,2324
808,404,Minnesota Wild,60,67,47,0,2,0,2324
809,405,Columbus Blue Jackets,60,44,77,5,2,1,2324
810,405,St Louis Blues,60,77,44,2,5,0,2324
811,406,Florida Panthers,60,72,51,3,1,1,2324
812,406,Pittsburgh Penguins,60,51,72,1,3,0,2324
813,407,Edmonton Oilers,60,69,57,4,3,1,2324
814,407,Minnesota Wild,60,57,69,3,4,0,2324
815,408,Boston Bruins,60,55,62,5,3,1,2324
816,408,Arizona Coyotes,60,62,55,3,5,0,2324
817,409,Calgary Flames,60,56,63,2,4,1,2324
818,409,New Jersey Devils,60,63,56,4,2,0,2324
819,410,Dallas Stars,60,52,46,1,6,1,2324
820,410,Vegas Golden Knights,60,46,52,6,1,0,2324
821,411,Buffalo Sabres,65,78,57,2,2,1,2324
822,411,Montreal Canadiens,65,57,78,2,2,0,2324
823,412,Detroit Red Wings,60,59,75,1,5,1,2324
824,412,Ottawa Senators,60,75,59,5,1,0,2324
825,413,Toronto Maple Leafs,60,64,46,4,0,1,2324
826,413,Nashville Predators,60,46,64,0,4,0,2324
827,414,Washington Capitals,60,51,58,4,0,1,2324
828,414,New York Rangers,60,58,51,0,4,0,2324
829,415,New York Islanders,60.21666667,56,68,3,2,1,2324
830,415,Los Angeles Kings,60.21666667,68,56,2,3,0,2324
831,416,Chicago Blackhawks,60,52,79,3,1,1,2324
832,416,St Louis Blues,60,79,52,1,3,0,2324
833,417,Colorado Avalanche,60,77,56,2,5,1,2324
834,417,Philadelphia Flyers,60,56,77,5,2,0,2324
835,418,Seattle Kraken,63.2,61,57,3,4,1,2324
836,418,Tampa Bay Lightning,63.2,57,61,4,3,0,2324
837,419,Vancouver Canucks,60,36,62,4,3,1,2324
838,419,Carolina Hurricanes,60,62,36,3,4,0,2324
839,420,Columbus Blue Jackets,60,50,77,2,5,1,2324
840,420,Florida Panthers,60,77,50,5,2,0,2324
841,421,Edmonton Oilers,60,54,66,4,1,1,2324
842,421,New Jersey Devils,60,66,54,1,4,0,2324
843,422,Chicago Blackhawks,60,62,55,2,4,1,2324
844,422,Washington Capitals,60,55,62,4,2,0,2324
845,423,Montreal Canadiens,60,66,55,1,2,1,2324
846,423,Nashville Predators,60,55,66,2,1,0,2324
847,424,New York Rangers,60,52,43,4,1,1,2324
848,424,Los Angeles Kings,60,43,52,1,4,0,2324
849,425,Anaheim Ducks,60,51,60,2,4,1,2324
850,425,Winnipeg Jets,60,60,51,4,2,0,2324
851,426,Seattle Kraken,60,69,61,0,3,1,2324
852,426,Minnesota Wild,60,61,69,3,0,0,2324
853,427,Vegas Golden Knights,65,57,66,4,4,1,2324
854,427,San Jose Sharks,65,66,57,4,4,0,2324
855,428,Buffalo Sabres,60,60,40,5,2,1,2324
856,428,Arizona Coyotes,60,40,60,2,5,0,2324
857,429,New York Islanders,60.76666667,63,70,4,3,1,2324
858,429,Toronto Maple Leafs,60.76666667,70,63,3,4,0,2324
859,430,Dallas Stars,60,75,48,6,3,1,2324
860,430,Detroit Red Wings,60,48,75,3,6,0,2324
861,431,Colorado Avalanche,60,83,60,6,5,1,2324
862,431,Calgary Flames,60,60,83,5,6,0,2324
863,432,New York Rangers,60,71,51,3,7,1,2324
864,432,Toronto Maple Leafs,60,51,71,7,3,0,2324
865,433,Ottawa Senators,60,57,59,1,4,1,2324
866,433,Carolina Hurricanes,60,59,57,4,1,0,2324
867,434,Pittsburgh Penguins,60,77,59,4,2,1,2324
868,434,Arizona Coyotes,60,59,77,2,4,0,2324
869,435,Nashville Predators,60.3,63,62,3,2,1,2324
870,435,Philadelphia Flyers,60.3,62,63,2,3,0,2324
871,436,St Louis Blues,60,67,54,4,6,1,2324
872,436,Detroit Red Wings,60,54,67,6,4,0,2324
873,437,Edmonton Oilers,60,68,41,4,1,1,2324
874,437,Chicago Blackhawks,60,41,68,1,4,0,2324
875,438,Seattle Kraken,60,45,61,4,0,1,2324
876,438,Florida Panthers,60,61,45,0,4,0,2324
877,439,Vancouver Canucks,60,49,63,4,1,1,2324
878,439,Tampa Bay Lightning,60,63,49,1,4,0,2324
879,440,Vegas Golden Knights,61.18333333,67,59,5,4,1,2324
880,440,Calgary Flames,61.18333333,59,67,4,5,0,2324
881,441,San Jose Sharks,60,57,76,2,1,1,2324
882,441,Winnipeg Jets,60,76,57,1,2,0,2324
883,442,Montreal Canadiens,65,73,62,3,3,1,2324
884,442,Pittsburgh Penguins,65,62,73,3,3,0,2324
885,443,New Jersey Devils,62.78333333,73,51,2,1,1,2324
886,443,Boston Bruins,62.78333333,51,73,1,2,0,2324
887,444,New York Islanders,60,67,50,4,3,1,2324
888,444,Anaheim Ducks,60,50,67,3,4,0,2324
889,445,Colorado Avalanche,60,61,62,5,1,1,2324
890,445,Buffalo Sabres,60,62,61,1,5,0,2324
891,446,Los Angeles Kings,60,77,55,2,5,1,2324
892,446,Winnipeg Jets,60,55,77,5,2,0,2324
893,447,Detroit Red Wings,60,49,79,1,2,1,2324
894,447,Carolina Hurricanes,60,79,49,2,1,0,2324
895,448,Philadelphia Flyers,65,68,59,3,3,1,2324
896,448,Washington Capitals,65,59,68,3,3,0,2324
897,449,Toronto Maple Leafs,63.43333333,102,54,5,6,1,2324
898,449,Columbus Blue Jackets,63.43333333,54,102,6,5,0,2324
899,450,Minnesota Wild,65,73,62,2,2,1,2324
900,450,Calgary Flames,65,62,73,2,2,0,2324
901,451,St Louis Blues,60,54,64,4,2,1,2324
902,451,Ottawa Senators,60,64,54,2,4,0,2324
903,452,Edmonton Oilers,60,90,49,4,7,1,2324
904,452,Tampa Bay Lightning,60,49,90,7,4,0,2324
905,453,Seattle Kraken,60,66,41,7,1,1,2324
906,453,Chicago Blackhawks,60,41,66,1,7,0,2324
907,454,Vancouver Canucks,60,46,66,4,0,1,2324
908,454,Florida Panthers,60,66,46,0,4,0,2324
909,455,Carolina Hurricanes,60.55,64,58,5,6,1,2324
910,455,Nashville Predators,60.55,58,64,6,5,0,2324
911,456,New York Rangers,60,68,56,5,1,1,2324
912,456,Anaheim Ducks,60,56,68,1,5,0,2324
913,457,New York Islanders,65,63,67,4,4,1,2324
914,457,Boston Bruins,65,67,63,4,4,0,2324
915,458,Dallas Stars,60,53,57,5,4,1,2324
916,458,Ottawa Senators,60,57,53,4,5,0,2324
917,459,Arizona Coyotes,60,60,52,1,0,1,2324
918,459,San Jose Sharks,60,52,60,0,1,0,2324
919,460,Vegas Golden Knights,60,78,48,2,5,1,2324
920,460,Buffalo Sabres,60,48,78,5,2,0,2324
921,461,Minnesota Wild,65,56,65,1,1,1,2324
922,461,Vancouver Canucks,65,65,56,1,1,0,2324
923,462,Boston Bruins,62.05,55,67,1,2,1,2324
924,462,New York Rangers,62.05,67,55,2,1,0,2324
925,463,Columbus Blue Jackets,60,56,56,3,6,1,2324
926,463,New Jersey Devils,60,56,56,6,3,0,2324
927,464,Montreal Canadiens,60,73,62,5,3,1,2324
928,464,New York Islanders,60,62,73,3,5,0,2324
929,465,Philadelphia Flyers,60,56,67,1,0,1,2324
930,465,Detroit Red Wings,60,67,56,0,1,0,2324
931,466,Toronto Maple Leafs,60,66,71,7,0,1,2324
932,466,Pittsburgh Penguins,60,71,66,0,7,0,2324
933,467,Winnipeg Jets,60,57,62,6,2,1,2324
934,467,Colorado Avalanche,60,62,57,2,6,0,2324
935,468,Nashville Predators,60,42,61,3,1,1,2324
936,468,Washington Capitals,60,61,42,1,3,0,2324
937,469,St Louis Blues,60.61666667,59,56,4,3,1,2324
938,469,Dallas Stars,60.61666667,56,59,3,4,0,2324
939,470,Arizona Coyotes,60,59,62,2,0,1,2324
940,470,Buffalo Sabres,60,62,59,0,2,0,2324
941,471,Calgary Flames,60,56,62,4,2,1,2324
942,471,Tampa Bay Lightning,60,62,56,2,4,0,2324
943,472,Edmonton Oilers,60,64,62,1,5,1,2324
944,472,Florida Panthers,60,62,64,5,1,0,2324
945,473,Seattle Kraken,65,49,77,2,2,1,2324
946,473,Los Angeles Kings,65,77,49,2,2,0,2324
947,474,Chicago Blackhawks,60,50,53,3,4,1,2324
948,474,Vancouver Canucks,60,53,50,4,3,0,2324
949,475,Carolina Hurricanes,65,67,38,1,1,1,2324
950,475,Washington Capitals,65,38,67,1,1,0,2324
951,476,New Jersey Devils,60,65,49,1,5,1,2324
952,476,Anaheim Ducks,60,49,65,5,1,0,2324
953,477,Colorado Avalanche,60,67,57,6,2,1,2324
954,477,San Jose Sharks,60,57,67,2,6,0,2324
955,478,Vegas Golden Knights,60,51,64,6,3,1,2324
