replay id;replay title;map;date;result;team name;opposing team name;player name;car id;car name;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;percentage most back;time most forward;percentage most forward;time in front of ball;percentage in front of ball;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;demos inflicted;demos taken
ea19c04f-84c0-47c0-8f6b-44a2ccdac53d;red;DFH Stadium;2025-01-10 15:30:02;loss;REDEMPTION;TEAM VITALITY;Kash;23;Octane;346;0;1;2;4;11;2;0;0;450;54.37;3248;2226;1022;30;81;1061;687;374;8;24;33.34;46.4;743;787;113;1577;632508;183.75;43.92;158.99;38;75.68;18.09;256.82;61.38;130.7;31.24;30.9;7.38;11.17;0.12;96;121.4;28.5;135.4;31.78;114.45;27.35;303.97;72.65;114.45;27.35;255.53;61.07;162.88;38.93;175.56;41.96;162.37;38.81;80.49;19.24;3006;2817;3202;3671;1;2
ea19c04f-84c0-47c0-8f6b-44a2ccdac53d;red;DFH Stadium;2025-01-10 15:30:02;loss;REDEMPTION;TEAM VITALITY;Toxiic;4284;Fennec;304;0;0;2;3;11;2;2;0;510;48.64;3616;2549;1067;31;87;741;413;328;5;28;37.73;34.77;720;569;92;1621;661123;167.66;39.63;161.12;38.09;94.27;22.28;217.51;51.42;175.48;41.48;30.04;7.1;8.2;0.11;72;140.5;32.98;144.6;33.94;122.26;28.9;300.78;71.1;122.26;28.9;251.09;59.35;171.95;40.65;186.92;44.18;123.59;29.21;112.53;26.6;2720;2552;2876;3772;2;1
ea19c04f-84c0-47c0-8f6b-44a2ccdac53d;red;DFH Stadium;2025-01-10 15:30:02;loss;REDEMPTION;TEAM VITALITY;Smokez;23;Octane;507;1;0;3;4;11;2;0;25;401;47.02;2878;1957;921;26;83;673;411;262;5;24;75.61;33.83;327;665;92;1517;611747;189.83;45.39;167.71;40.1;60.64;14.5;230.61;55.14;159.03;38.03;28.55;6.83;7.93;0.12;67;162;38.03;128.1;30.07;107.57;25.72;310.61;74.28;107.57;25.72;252.33;60.34;165.84;39.66;183.49;43.88;140;33.48;94.68;22.64;2688;2579;2733;3593;2;2
ea19c04f-84c0-47c0-8f6b-44a2ccdac53d;red;DFH Stadium;2025-01-10 15:30:02;win;TEAM VITALITY;REDEMPTION;M0nkey M00n;23;Octane;328;1;0;2;3;11;1;0;33.33;367;49.22;2556;1521;1035;17;85;286;149;137;2;12;62.43;37.9;522;197;54;1458;589291;215.39;51.4;137.99;32.93;65.69;15.68;237.71;56.72;153.89;36.72;27.47;6.55;6.51;0.12;55;183.3;43.03;96.1;22.56;70.85;16.91;348.22;83.09;70.85;16.91;302.06;72.08;117;27.92;243.26;58.05;109.67;26.17;66.14;15.78;2870;2761;2912;3483;2;2
ea19c04f-84c0-47c0-8f6b-44a2ccdac53d;red;DFH Stadium;2025-01-10 15:30:02;win;TEAM VITALITY;REDEMPTION;ExoTiiK;4284;Fennec;658;1;1;3;6;11;1;0;16.67;415;43.67;2945;2034;911;24;75;850;537;313;6;21;58.52;54.32;427;376;63;1593;654626;178.63;41.93;177.88;41.75;69.53;16.32;222.73;52.28;161.62;37.94;41.69;9.79;6.59;0.16;42;94.2;22.11;162;38.03;136.81;32.11;289.24;67.89;136.81;32.11;265.82;62.39;160.22;37.61;204.52;48;125.06;29.35;96.46;22.64;2441;2113;2725;3310;2;0
ea19c04f-84c0-47c0-8f6b-44a2ccdac53d;red;DFH Stadium;2025-01-10 15:30:02;win;TEAM VITALITY;REDEMPTION;zen;4284;Fennec;538;0;0;4;2;11;1;1;0;394;43.91;2799;1649;1150;21;96;732;333;399;4;28;68.62;46.92;509;495;66;1586;637690;175.73;42.15;151.52;36.34;89.69;21.51;233.94;56.11;160.33;38.45;22.67;5.44;7.6;0.09;81;140.2;32.91;150;35.21;122.5;29.38;294.44;70.62;122.5;29.38;276.46;66.31;140.48;33.69;208.48;50;127.89;30.67;80.57;19.32;2835;2450;3090;3492;1;3
11a4c06a-118f-49a0-8786-cea068efffd7;G3 RUST EZ;Forbidden Temple;2025-01-10 15:30:30;loss;KARMINE CORP;SELECAO;Atow.;4284;Fennec;430;1;0;2;4;6;2;0;25;502;56.02;2841;1870;971;21;84;1052;647;405;7;34;20.14;32.31;424;280;76;1676;529412;115.88;35.02;145.13;43.86;69.86;21.11;182.63;55.2;113.26;34.23;34.97;10.57;6.73;0.08;82;106.2;31.61;89;26.49;106.53;32.2;224.34;67.8;106.53;32.2;184.78;55.85;146.09;44.15;138.72;41.93;104.6;31.61;87.54;26.46;2812;2505;3150;3563;3;2
11a4c06a-118f-49a0-8786-cea068efffd7;G3 RUST EZ;Forbidden Temple;2025-01-10 15:30:30;loss;KARMINE CORP;SELECAO;dralii;4284;Fennec;255;0;1;1;3;6;2;0;0;461;51.72;2516;1769;747;21;68;993;664;329;7;29;32.03;20.83;424;364;36;1734;553045;104.7;31.36;139.47;41.77;89.7;26.87;164.79;49.36;144.31;43.22;24.76;7.42;7.92;0.1;80;114.2;33.99;133;39.58;99.63;29.84;234.24;70.16;99.63;29.84;196.66;58.9;137.21;41.1;142.58;42.71;101.19;30.31;90.09;26.98;2724;2526;2939;3719;3;1
11a4c06a-118f-49a0-8786-cea068efffd7;G3 RUST EZ;Forbidden Temple;2025-01-10 15:30:30;loss;KARMINE CORP;SELECAO;Vatira;4284;Fennec;162;0;0;0;2;6;2;2;0;389;51.75;2122;1271;851;17;71;338;82;256;1;23;41.78;46.48;371;474;38;1563;497794;144.47;43.27;127.84;38.29;61.56;18.44;179.02;53.62;137.06;41.05;17.77;5.32;7.32;0.1;74;110.6;32.92;99.7;29.67;115.98;34.74;217.89;65.26;115.98;34.74;188.87;56.57;145;43.43;141.4;42.35;97.91;29.33;94.55;28.32;2635;2708;2583;3540;1;1
11a4c06a-118f-49a0-8786-cea068efffd7;G3 RUST EZ;Forbidden Temple;2025-01-10 15:30:30;win;SELECAO;KARMINE CORP;MayKinhoo;4284;Fennec;398;1;1;0;2;9;1;0;50;407;43.19;2168;1626;542;18;49;385;203;182;3;16;38.15;41.53;162;180;89;1554;486407;138.27;42.17;141.07;43.02;48.55;14.81;170.04;51.86;129.91;39.62;27.94;8.52;6.71;0.12;58;98.2;29.23;114.2;33.99;90.7;27.66;237.19;72.34;90.7;27.66;211.57;64.52;116.32;35.48;159.41;48.62;106.58;32.5;61.9;18.88;2676;2455;2918;3664;1;3
11a4c06a-118f-49a0-8786-cea068efffd7;G3 RUST EZ;Forbidden Temple;2025-01-10 15:30:30;win;SELECAO;KARMINE CORP;Ever. .;4284;Fennec;305;0;0;3;1;9;1;0;0;415;41.39;2297;1390;907;15;71;500;275;225;3;19;49.09;28.13;215;122;25;1521;480210;154.83;46.8;114.78;34.69;61.22;18.5;156.05;47.17;156.45;47.29;18.33;5.54;6.58;0.12;55;124.3;36.99;99.1;29.49;80.74;24.41;250.09;75.59;80.74;24.41;227.82;68.86;103.01;31.14;178.42;53.93;88.72;26.82;63.69;19.25;2844;2932;2784;3611;2;2
11a4c06a-118f-49a0-8786-cea068efffd7;G3 RUST EZ;Forbidden Temple;2025-01-10 15:30:30;win;SELECAO;KARMINE CORP;rust ez95;23;Octane;411;1;0;2;3;9;1;1;33.33;466;47.52;2522;1776;746;20;70;611;368;243;4;22;41.44;33.48;375;248;27;1592;503169;139.81;42.26;128.62;38.87;62.43;18.87;167.41;50.6;143.52;43.38;19.92;6.02;8.61;0.1;82;116.7;34.73;108.4;32.26;82.86;25.04;248;74.96;82.86;25.04;228.64;69.1;102.23;30.9;175.16;52.94;94.99;28.71;60.71;18.35;2915;2722;3016;3706;1;2
a9e37017-c905-4d4a-9fb7-ec15d49e3946;2353;DFH Stadium;2025-01-10 15:36:37;loss;SAVE THE GAME;GEEKAY ESPORTS;AztraL;23;Octane;230;0;0;1;0;6;3;1;0;380;43.92;2354;1491;863;19;78;563;298;265;4;24;46.02;38.45;432;369;114;1661;546551;132.04;37.61;151.59;43.18;67.46;19.21;197.2;56.17;130.46;37.16;23.42;6.67;9.01;0.1;88;132.3;36.65;108.3;30;105.65;30.09;245.43;69.91;105.65;30.09;237.89;67.76;113.19;32.24;164.84;46.95;122.48;34.89;63.77;18.16;2699;2468;2832;3480;1;3
a9e37017-c905-4d4a-9fb7-ec15d49e3946;2353;DFH Stadium;2025-01-10 15:36:37;loss;SAVE THE GAME;GEEKAY ESPORTS;Extra;4284;Fennec;362;1;0;1;3;6;3;1;33.33;452;42.34;2840;2034;806;23;71;637;347;290;4;25;52.15;30.63;537;183;52;1576;525968;148.81;41.67;153.25;42.91;55.08;15.42;193.78;54.26;130.6;36.57;32.76;9.17;9.13;0.11;83;99.9;27.67;112.7;31.22;108.27;30.32;248.87;69.68;108.27;30.32;230.46;64.53;126.68;35.47;165.56;46.36;113.35;31.74;78.23;21.9;2479;2386;2572;3390;2;1
a9e37017-c905-4d4a-9fb7-ec15d49e3946;2353;DFH Stadium;2025-01-10 15:36:37;loss;SAVE THE GAME;GEEKAY ESPORTS;mtzR.;4284;Fennec;260;1;0;1;2;6;3;1;50;391;50.67;2177;1485;692;18;59;417;189;228;3;19;30.7;28.46;166;321;110;1576;535098;157.3;43.49;154.08;42.6;50.32;13.91;182.92;50.57;143.96;39.8;34.82;9.63;6.85;0.11;65;117.1;32.44;115.1;31.88;114.27;31.59;247.44;68.41;114.27;31.59;231.86;64.1;129.84;35.9;177.69;49.13;120.17;33.22;63.84;17.65;2504;2617;2310;3382;0;0
a9e37017-c905-4d4a-9fb7-ec15d49e3946;2353;DFH Stadium;2025-01-10 15:36:37;win;GEEKAY ESPORTS;SAVE THE GAME;Archie;23;Octane;288;1;0;0;1;5;2;0;100;394;52.31;2573;1878;695;24;62;487;234;253;3;22;49.45;49.98;309;571;76;1549;525589;162.54;44.94;130.88;36.18;68.29;18.88;200.53;55.44;139.44;38.55;21.73;6.01;5.89;0.13;47;102.5;28.39;139.7;38.7;86.6;23.94;275.11;76.06;86.6;23.94;216.89;59.96;144.82;40.04;162.36;44.89;110.47;30.54;88.88;24.57;2986;2803;3126;3609;3;0
a9e37017-c905-4d4a-9fb7-ec15d49e3946;2353;DFH Stadium;2025-01-10 15:36:37;win;GEEKAY ESPORTS;SAVE THE GAME;Joyo;4284;Fennec;343;1;1;0;3;5;2;0;33.33;346;51.48;1920;1348;572;18;48;383;205;178;3;10;38.87;55.06;243;481;94;1433;479699;195.42;54.63;120.77;33.76;41.54;11.61;202.27;56.54;123.44;34.51;32.03;8.95;8.36;0.09;92;126.3;34.99;88.6;24.54;71.31;19.93;286.43;80.07;71.31;19.93;258.43;72.24;99.3;27.76;174.87;48.88;121.18;33.87;61.68;17.24;3050;3046;3068;3431;1;1
a9e37017-c905-4d4a-9fb7-ec15d49e3946;2353;DFH Stadium;2025-01-10 15:36:37;win;GEEKAY ESPORTS;SAVE THE GAME;oaly.;4284;Fennec;394;1;1;2;2;5;2;2;50;402;45.57;2270;1515;755;19;69;472;209;263;3;25;56.29;27.1;326;324;9;1513;504581;166.53;46.83;141.21;39.71;47.9;13.47;203.55;57.24;121.92;34.28;30.16;8.48;8.08;0.1;84;116.8;32.35;107.8;29.86;66.54;18.71;289.1;81.29;66.54;18.71;233.12;65.55;122.52;34.45;166.72;46.88;126.09;35.46;62.82;17.66;2751;2552;2798;3551;0;2
81dbd11f-783d-426a-8aff-ce78fd3f1df2;red;DFH Stadium;2025-01-10 15:37:18;loss;REDEMPTION;TEAM VITALITY;Kash;23;Octane;344;0;1;2;3;12;3;1;0;437;59.89;2641;1986;655;28;62;480;312;168;4;15;38.37;38.14;419;777;0;1656;524461;132.09;39;133.16;39.31;73.48;21.69;198.83;58.7;126.61;37.38;13.28;3.92;7.77;0.11;70;126.1;35.72;108.5;30.74;102.89;30.38;235.84;69.62;102.89;30.38;233.86;69.04;104.87;30.96;181.33;53.53;94.1;27.78;63.3;18.69;3358;2849;3754;4056;1;5
81dbd11f-783d-426a-8aff-ce78fd3f1df2;red;DFH Stadium;2025-01-10 15:37:18;loss;REDEMPTION;TEAM VITALITY;Smokez;23;Octane;241;0;0;2;2;12;3;0;0;459;51.3;2630;1988;642;24;56;708;500;208;5;14;70.82;48.88;341;453;10;1619;537171;128.57;36.34;165.73;46.84;59.51;16.82;179.07;50.61;156.87;44.34;17.87;5.05;8.98;0.11;81;115.3;32.66;141.8;40.17;131.8;37.25;222.01;62.75;131.8;37.25;235.12;66.45;118.69;33.55;175.39;49.57;109.9;31.06;68.52;19.37;3046;3175;2957;3965;0;0
81dbd11f-783d-426a-8aff-ce78fd3f1df2;red;DFH Stadium;2025-01-10 15:37:18;loss;REDEMPTION;TEAM VITALITY;Toxiic;4284;Fennec;411;2;0;1;4;12;3;2;50;421;46.46;2400;1629;771;19;71;366;185;181;3;17;24.08;14.56;389;274;114;1562;512893;157.82;44.99;136.89;39.02;56.08;15.99;187.36;53.41;137.02;39.06;26.42;7.53;5.89;0.12;51;104.5;29.6;81;22.95;93.74;26.72;257.06;73.28;93.74;26.72;246.09;70.15;104.71;29.85;192.88;54.98;103.53;29.51;54.4;15.51;2567;2348;2702;3658;2;1
81dbd11f-783d-426a-8aff-ce78fd3f1df2;red;DFH Stadium;2025-01-10 15:37:18;win;TEAM VITALITY;REDEMPTION;ExoTiiK;4284;Fennec;462;1;1;3;3;9;2;1;33.33;455;40.06;2592;1812;780;19;61;643;300;343;3;31;63.23;41.83;293;106;15;1551;514307;160.01;45.22;138.21;39.06;55.59;15.71;175.54;49.61;163.14;46.11;15.14;4.28;4.06;0.12;34;105.5;29.89;145.4;41.19;115.59;32.67;238.22;67.33;115.59;32.67;180.19;50.93;173.62;49.07;132.76;37.52;103.94;29.38;117.11;33.1;2750;2722;2783;3830;3;0
81dbd11f-783d-426a-8aff-ce78fd3f1df2;red;DFH Stadium;2025-01-10 15:37:18;win;TEAM VITALITY;REDEMPTION;M0nkey M00n;23;Octane;397;1;1;2;5;9;2;0;20;376;51.31;2171;1286;885;15;79;297;124;173;2;15;38.65;15.32;298;225;83;1525;488228;157.47;46.05;137.01;40.07;47.44;13.87;203.3;59.46;123.18;36.03;15.44;4.52;4.74;0.11;42;121.4;34.39;62.2;17.62;68.43;20.01;273.49;79.99;68.43;20.01;213.58;62.46;128.35;37.54;149.49;43.72;118.7;34.71;73.74;21.57;2974;3004;2960;3654;0;3
81dbd11f-783d-426a-8aff-ce78fd3f1df2;red;DFH Stadium;2025-01-10 15:37:18;win;TEAM VITALITY;REDEMPTION;zen;4284;Fennec;498;1;1;2;4;9;2;1;25;422;44.09;2449;1536;913;21;75;801;444;357;5;30;54.59;53.1;601;588;55;1706;565906;121.05;34.21;146.02;41.27;86.74;24.52;187.88;53.1;150.95;42.66;14.98;4.23;3.67;0.07;49;111.1;31.47;123.7;35.04;107.51;30.39;246.3;69.61;107.51;30.39;199.1;56.27;154.71;43.73;132.36;37.41;118.88;33.6;102.58;28.99;2987;2816;3220;3731;3;0
22d4e074-4f4e-4e89-b43f-1956829a8f8c;G4 RUST EZ;Utopia Coliseum (Dusk);2025-01-10 15:37:39;win;KARMINE CORP;SELECAO;Atow.;4284;Fennec;381;0;4;0;2;2;0;0;0;439;49.56;2270;1451;819;19;72;510;195;315;2;27;25.4;25.44;325;449;11;1603;508726;134.07;39.91;146.32;43.55;55.58;16.54;165.39;49.23;146.39;43.57;24.19;7.2;4.65;0.09;51;135.6;39.42;118.8;34.53;87.59;26.07;248.38;73.93;87.59;26.07;163.99;48.81;171.98;51.19;101.6;30.24;140.29;41.76;94.08;28;2712;2665;2876;3769;3;3
22d4e074-4f4e-4e89-b43f-1956829a8f8c;G4 RUST EZ;Utopia Coliseum (Dusk);2025-01-10 15:37:39;win;KARMINE CORP;SELECAO;Vatira;23;Octane;535;3;0;0;5;2;0;0;60;404;50.95;2204;1423;781;17;74;615;355;260;4;23;28.11;30.32;337;323;51;1572;503985;140.69;41.51;136.34;40.23;61.88;18.26;178.56;52.69;139.86;41.27;20.5;6.05;7.15;0.1;69;96;27.91;110.6;32.15;75.66;22.32;263.26;77.68;75.66;22.32;173.29;51.13;165.63;48.87;121.21;35.76;114.14;33.68;103.57;30.56;2750;2524;3171;3506;1;2
22d4e074-4f4e-4e89-b43f-1956829a8f8c;G4 RUST EZ;Utopia Coliseum (Dusk);2025-01-10 15:37:39;win;KARMINE CORP;SELECAO;dralii;4284;Fennec;326;1;0;0;4;2;0;0;25;476;55.66;2682;1873;809;21;73;876;491;385;5;35;29.13;47.04;508;276;26;1630;531901;127.71;37.02;153.28;44.43;64;18.55;179;51.89;137.04;39.72;28.95;8.39;6.23;0.1;64;103.3;30.03;96.7;28.11;63.02;18.27;281.97;81.73;63.02;18.27;175.46;50.86;169.53;49.14;123.86;35.9;113.88;33.01;107.26;31.09;2735;2600;3012;3517;0;0
22d4e074-4f4e-4e89-b43f-1956829a8f8c;G4 RUST EZ;Utopia Coliseum (Dusk);2025-01-10 15:37:39;loss;SELECAO;KARMINE CORP;Ever. .;4284;Fennec;227;0;0;2;2;11;4;2;0;500;48.24;2788;1768;1020;20;74;542;364;178;4;15;50.15;27.81;434;247;37;1555;498370;146.26;43.15;132.09;38.97;60.57;17.87;180.75;53.33;129.92;38.33;28.25;8.34;6.35;0.13;49;88.4;25.7;122.9;35.73;119.04;35.12;219.88;64.88;119.04;35.12;257;75.83;81.92;24.17;202.62;59.78;84.38;24.9;51.92;15.32;2591;2252;2825;3371;2;2
22d4e074-4f4e-4e89-b43f-1956829a8f8c;G4 RUST EZ;Utopia Coliseum (Dusk);2025-01-10 15:37:39;loss;SELECAO;KARMINE CORP;MayKinhoo;4284;Fennec;217;0;0;1;0;11;4;1;0;311;39.83;1846;1169;677;13;58;244;94;150;1;13;53.87;36.33;189;139;10;1550;505888;156.92;45.49;139.86;40.54;48.21;13.97;194.63;56.41;132.31;38.35;18.06;5.23;6.5;0.11;60;96.8;28.14;120.9;35.15;118.37;34.31;226.62;65.69;118.37;34.31;259.81;75.31;85.18;24.69;200.86;58.22;95.16;27.58;48.97;14.19;2653;2217;2951;3396;2;0
22d4e074-4f4e-4e89-b43f-1956829a8f8c;G4 RUST EZ;Utopia Coliseum (Dusk);2025-01-10 15:37:39;loss;SELECAO;KARMINE CORP;rust ez95;23;Octane;233;0;0;2;0;11;4;1;0;400;43.94;2251;1689;562;19;54;331;200;131;2;13;41.72;36.36;367;243;0;1511;482161;165.6;49.02;109.56;32.43;62.63;18.54;161.14;47.7;157.4;46.6;19.25;5.7;8.47;0.1;89;150.8;43.84;82.3;23.92;83.99;24.87;253.79;75.13;83.99;24.87;267.25;79.12;70.54;20.88;221.45;65.56;68.97;20.42;47.36;14.02;2490;2401;2575;3492;1;2
6f248e61-1f26-4634-94bd-aba800341cec;red;DFH Stadium;2025-01-10 15:43:54;loss;REDEMPTION;TEAM VITALITY;Kash;23;Octane;357;0;0;2;2;13;3;2;0;452;50.28;2466;1940;526;24;49;731;541;190;6;17;33.03;40.45;306;394;59;1593;498759;140.24;42.78;120.51;36.76;67.07;20.46;180.71;55.12;121.56;37.08;25.55;7.79;5.78;0.09;67;96.3;28.75;105.5;31.49;125.79;38.37;202.03;61.63;125.79;38.37;213.19;65.03;114.62;34.97;162.18;49.47;93.67;28.57;71.96;21.95;2528;2253;2751;3552;0;1
6f248e61-1f26-4634-94bd-aba800341cec;red;DFH Stadium;2025-01-10 15:43:54;loss;REDEMPTION;TEAM VITALITY;Smokez;23;Octane;209;0;0;1;2;13;3;1;0;385;45.19;2160;1450;710;17;56;768;568;200;6;18;68.47;26.51;256;265;31;1531;490418;149.53;44.61;131.41;39.2;54.26;16.19;151.41;45.17;150.93;45.03;32.87;9.81;8.35;0.14;61;105.1;31.37;125.6;37.49;135.46;40.41;199.74;59.59;135.46;40.41;208.37;62.16;126.83;37.84;160;47.73;97.66;29.13;77.55;23.13;2768;2807;2717;3546;0;0
6f248e61-1f26-4634-94bd-aba800341cec;red;DFH Stadium;2025-01-10 15:43:54;loss;REDEMPTION;TEAM VITALITY;Toxiic;4284;Fennec;386;0;0;4;0;13;3;0;0;396;40.22;1967;1240;727;14;67;248;100;148;1;13;36.69;32.4;261;179;1;1526;468281;145.92;45.4;128.68;40.03;46.84;14.57;189.05;58.81;114.69;35.68;17.72;5.51;6.48;0.13;51;121.8;36.36;93.4;27.88;101.48;31.57;219.97;68.43;101.48;31.57;232.5;72.33;88.95;27.67;170;52.89;95.92;29.84;55.53;17.27;2594;2651;2521;3460;0;4
6f248e61-1f26-4634-94bd-aba800341cec;red;DFH Stadium;2025-01-10 15:43:54;win;TEAM VITALITY;REDEMPTION;ExoTiiK;4284;Fennec;336;1;0;1;2;4;0;0;50;446;41.23;2419;1747;672;20;57;595;372;223;4;19;74.45;34.66;195;252;27;1600;512066;133.81;39.92;146.88;43.82;54.51;16.26;160.82;47.98;145.41;43.38;28.98;8.65;3.35;0.13;26;115.6;34.51;112.3;33.52;86.7;25.86;248.51;74.14;86.7;25.86;181.45;54.13;153.75;45.87;127.08;37.91;114.01;34.01;94.12;28.08;2584;2529;2654;3335;1;0
6f248e61-1f26-4634-94bd-aba800341cec;red;DFH Stadium;2025-01-10 15:43:54;win;TEAM VITALITY;REDEMPTION;M0nkey M00n;23;Octane;362;1;1;1;5;4;0;0;20;400;49.8;2119;1459;660;16;59;485;236;249;3;21;51.09;25.32;163;140;63;1520;486730;160.86;47.99;120.93;36.08;53.42;15.94;174.84;52.16;143.24;42.73;17.12;5.11;5.45;0.12;44;101.6;30.33;88.2;26.33;76.16;22.72;259.04;77.28;76.16;22.72;177.83;53.05;157.38;46.95;130.79;39.02;117.92;35.18;86.5;25.8;2360;2364;2348;3195;0;0
6f248e61-1f26-4634-94bd-aba800341cec;red;DFH Stadium;2025-01-10 15:43:54;win;TEAM VITALITY;REDEMPTION;zen;4284;Fennec;584;1;2;2;6;4;0;0;16.67;448;50.64;2489;1726;763;21;62;827;595;232;8;22;33.32;43.65;478;400;213;1541;493235;155.29;46.33;112.77;33.64;67.14;20.03;177.74;53.03;129.49;38.63;27.97;8.34;7.97;0.11;74;103;30.75;119.7;35.73;91.87;27.41;243.33;72.59;91.87;27.41;163.11;48.66;172.09;51.34;119.7;35.71;108.3;32.31;107.21;31.98;2612;2224;2985;3355;4;0
d9d0ea27-5edc-40a2-b6dd-18f4c45cc586;3456;DFH Stadium;2025-01-10 15:59:58;loss;GEEKAY ESPORTS;M8 ALPINE;Archie;23;Octane;138;0;0;0;2;6;2;1;0;389;46.1;2147;1482;665;19;62;187;0;187;0;17;38.19;36.44;251;444;7;1623;528125;127.69;37.53;157.42;46.27;55.12;16.2;201.43;59.2;117.8;34.62;21;6.17;6.21;0.13;49;133;39.12;90.6;26.65;80.31;23.6;259.92;76.4;80.31;23.6;218.08;64.1;122.15;35.9;149.52;43.95;129.17;37.96;61.55;18.09;2979;2890;3071;3773;1;0
d9d0ea27-5edc-40a2-b6dd-18f4c45cc586;3456;DFH Stadium;2025-01-10 15:59:58;loss;GEEKAY ESPORTS;M8 ALPINE;Joyo;4284;Fennec;240;0;1;0;5;6;2;0;0;395;48.88;2192;1427;765;17;69;572;292;280;3;24;30.11;32.45;395;300;7;1542;496977;155.12;46;130.48;38.69;51.63;15.31;176.87;52.45;143.25;42.48;17.1;5.07;8.31;0.09;94;111.1;32.68;100.2;29.47;96.4;28.59;240.83;71.41;96.4;28.59;205.24;60.86;131.98;39.14;136.71;40.54;115.01;34.1;85.51;25.36;2955;2812;3066;3771;3;1
d9d0ea27-5edc-40a2-b6dd-18f4c45cc586;3456;DFH Stadium;2025-01-10 15:59:58;loss;GEEKAY ESPORTS;M8 ALPINE;oaly.;4284;Fennec;433;1;0;2;5;6;2;1;20;466;44.12;2435;1664;771;20;67;966;637;329;7;28;66.12;28.84;409;328;62;1605;514251;129.61;38.67;146.26;43.63;59.32;17.7;159.18;47.49;140.04;41.78;35.97;10.73;5.39;0.11;50;88.2;25.94;134.3;39.5;120.92;36.08;214.27;63.92;120.92;36.08;184.68;55.1;150.51;44.9;123.65;36.89;110.45;32.95;101.08;30.16;2554;2224;2865;3860;2;2
d9d0ea27-5edc-40a2-b6dd-18f4c45cc586;3456;DFH Stadium;2025-01-10 15:59:58;win;M8 ALPINE;GEEKAY ESPORTS;Seikoo;4284;Fennec;635;1;1;4;2;12;1;0;50;402;55.71;2380;1620;760;19;60;395;172;223;2;21;25.88;54.23;260;305;35;1588;509967;136.66;40.7;144.67;43.08;54.47;16.22;186.3;55.48;124.4;37.05;25.1;7.47;7.95;0.1;80;88.6;26.06;127.4;37.47;115.28;34.33;220.53;65.67;115.28;34.33;221.84;66.06;113.96;33.94;158.31;47.14;113.65;33.84;63.84;19.01;2770;2568;2988;3497;2;1
d9d0ea27-5edc-40a2-b6dd-18f4c45cc586;3456;DFH Stadium;2025-01-10 15:59:58;win;M8 ALPINE;GEEKAY ESPORTS;Radosinho;4284;Fennec;512;1;1;3;2;12;1;0;50;391;50.28;2087;1470;617;18;57;323;190;133;2;12;19.65;35.16;316;270;9;1512;476861;151.68;45.96;131.19;39.75;47.18;14.29;184.31;55.84;123.21;37.33;22.54;6.83;5.19;0.11;47;144.2;42.41;78.2;23;72.37;21.93;257.69;78.07;72.37;21.93;225.92;68.45;104.14;31.55;180.54;54.7;91.71;27.79;57.81;17.51;2413;2216;2602;3312;0;4
d9d0ea27-5edc-40a2-b6dd-18f4c45cc586;3456;DFH Stadium;2025-01-10 15:59:58;win;M8 ALPINE;GEEKAY ESPORTS;juicy;4284;Fennec;374;0;0;3;2;12;1;1;0;401;54.36;2313;1458;855;21;78;668;319;349;5;31;19.75;43.2;371;714;196;1632;523971;128.76;38.33;144.49;43.01;62.66;18.65;182.09;54.21;117.7;35.04;36.12;10.75;6.45;0.1;66;108;31.76;119.5;35.15;93.25;27.76;242.66;72.24;93.25;27.76;223.67;66.59;112.24;33.41;168.57;50.18;105.13;31.3;62.2;18.52;2708;2625;2820;3506;1;1
28fa21ef-51a8-40cf-ae13-c9de8020d108;456 ;DFH Stadium;2025-01-10 16:07:37;win;GEEKAY ESPORTS;M8 ALPINE;Archie;23;Octane;521;0;3;3;0;7;0;0;0;433;55.51;2368;1707;661;22;54;627;363;264;4;17;26.41;55.82;219;537;47;1514;488071;162.97;47.66;123.21;36.03;55.77;16.31;170.21;49.77;141.37;41.34;30.38;8.88;5.51;0.14;40;90.2;26.22;137.3;39.91;106.41;31.12;235.55;68.88;106.41;31.12;220.93;64.61;121.03;35.39;169.49;49.56;88.61;25.91;83.86;24.52;2573;2400;2766;3693;0;0
